android.app.NotificationChannel,void setImportance(int importance), Sets the level of interruption of this notification channel.
android.app.NotificationChannel,void setLightColor(int argb)," Sets the notification light color for notifications posted to this channel, if lights are enabled on this channel and the device supports that feature."
android.app.NotificationChannel,void setLockscreenVisibility(int lockscreenVisibility)," Sets whether notifications posted to this channel appear on the lockscreen or not, and if so, whether they appear in a redacted form."
android.app.NotificationChannel,void setName(CharSequence name), Sets the user visible name of this channel.
android.app.NotificationChannel,void setShowBadge(boolean showBadge), Sets whether notifications posted to this channel can appear as application icon badges in a Launcher.
android.app.NotificationChannel,"void setSound(Uri sound, AudioAttributes audioAttributes)", Sets the sound that should be played for notifications posted to this channel and its audio attributes.
android.app.NotificationChannel,void setVibrationPattern(long[] vibrationPattern), Sets the vibration pattern for notifications posted to this channel.
android.app.NotificationChannel,boolean shouldShowLights(), Returns whether notifications posted to this channel trigger notification lights.
android.app.NotificationChannel,boolean shouldVibrate(), Returns whether notifications posted to this channel always vibrate.
android.app.NotificationChannel,String toString(), Returns a string representation of the object.
android.app.NotificationChannel,"void writeToParcel(Parcel dest, int flags)", Flatten this object in to a Parcel.
android.app.NotificationChannelGroup,NotificationChannelGroup clone(), Creates and returns a copy of this object.
android.app.NotificationChannelGroup,int describeContents(), Describe the kinds of special objects contained in this Parcelable instance's marshaled representation.
android.app.NotificationChannelGroup,boolean equals(Object o)," Indicates whether some other object is ""equal to"" this one."
android.app.NotificationChannelGroup,List<NotificationChannel> getChannels(), Returns the list of channels that belong to this group
android.app.NotificationChannelGroup,String getDescription(), Returns the user visible description of this group.
android.app.NotificationChannelGroup,String getId(), Returns the id of this group.
android.app.NotificationChannelGroup,CharSequence getName(), Returns the user visible name of this group.
android.app.NotificationChannelGroup,int hashCode(), Returns a hash code value for the object.
android.app.NotificationChannelGroup,boolean isBlocked(), Returns whether or not notifications posted to channels belonging to this group are blocked.
android.app.NotificationChannelGroup,void setDescription(String description), Sets the user visible description of this group.
android.app.NotificationChannelGroup,String toString(), Returns a string representation of the object.
android.app.NotificationChannelGroup,"void writeToParcel(Parcel dest, int flags)", Flatten this object in to a Parcel.
android.media.AsyncPlayer,"void play(Context context, Uri uri, boolean looping, int stream)"," This method was deprecated in API level 23. use play(Context, Uri, boolean, AudioAttributes) instead"
android.media.AsyncPlayer,"void play(Context context, Uri uri, boolean looping, AudioAttributes attributes)", Start playing the sound.
android.media.AsyncPlayer,void stop(), Stop a previously played sound.
android.media.AudioAttributes.Builder,AudioAttributes build(), Combines all of the attributes that have been set and return a new AudioAttributes object.
android.media.AudioAttributes.Builder,AudioAttributes.Builder setContentType(int contentType)," Sets the attribute describing the content type of the audio signal, such as speech, or music."
android.media.AudioAttributes.Builder,AudioAttributes.Builder setFlags(int flags), Sets the combination of flags.
android.media.AudioAttributes.Builder,AudioAttributes.Builder setLegacyStreamType(int streamType), Sets attributes as inferred from the legacy stream types.
android.media.AudioAttributes.Builder,AudioAttributes.Builder setUsage(int usage)," Sets the attribute describing what is the intended use of the the audio signal, such as alarm or ringtone."
android.media.AudioAttributes,int describeContents(), Describe the kinds of special objects contained in this Parcelable instance's marshaled representation.
android.media.AudioAttributes,boolean equals(Object o)," Indicates whether some other object is ""equal to"" this one."
android.media.AudioAttributes,int getContentType(), Return the content type.
android.media.AudioAttributes,int getFlags(), Return the flags.
android.media.AudioAttributes,int getUsage(), Return the usage.
android.media.AudioAttributes,int getVolumeControlStream(), Returns the stream type matching this AudioAttributes instance for volume control.
android.media.AudioAttributes,int hashCode(), Returns a hash code value for the object.
android.media.AudioAttributes,String toString(), Returns a string representation of the object.
android.media.AudioAttributes,"void writeToParcel(Parcel dest, int flags)", Flatten this object in to a Parcel.
android.media.AudioDeviceCallback,void onAudioDevicesAdded(AudioDeviceInfo[] addedDevices), Called by the AudioManager to indicate that one or more audio devices have been connected.
android.media.AudioDeviceCallback,void onAudioDevicesRemoved(AudioDeviceInfo[] removedDevices), Called by the AudioManager to indicate that one or more audio devices have been disconnected.
android.media.AudioDeviceInfo,boolean equals(Object o)," Indicates whether some other object is ""equal to"" this one."
android.media.AudioDeviceInfo,int[] getChannelCounts(),
android.media.AudioDeviceInfo,int[] getChannelIndexMasks(),
android.media.AudioDeviceInfo,int[] getChannelMasks(),
android.media.AudioDeviceInfo,int[] getEncodings(),
android.media.AudioDeviceInfo,int getId(),
android.media.AudioDeviceInfo,CharSequence getProductName(),
android.media.AudioDeviceInfo,int[] getSampleRates(),
android.media.AudioDeviceInfo,int getType(),
android.media.AudioDeviceInfo,int hashCode(), Returns a hash code value for the object.
android.media.AudioDeviceInfo,boolean isSink(),
android.media.AudioDeviceInfo,boolean isSource(),
android.media.AudioFocusRequest.Builder,AudioFocusRequest build(), Builds a new AudioFocusRequest instance combining all the information gathered by this Builder's configuration methods.
android.media.AudioFocusRequest.Builder,AudioFocusRequest.Builder setAcceptsDelayedFocusGain(boolean acceptsDelayedFocusGain), Marks this focus request as compatible with delayed focus.
android.media.AudioFocusRequest.Builder,AudioFocusRequest.Builder setAudioAttributes(AudioAttributes attributes)," Sets the AudioAttributes to be associated with the focus request, and which describe the use case for which focus is requested."
android.media.AudioFocusRequest.Builder,AudioFocusRequest.Builder setFocusGain(int focusGain), Sets the type of focus gain that will be requested.
android.media.AudioFocusRequest.Builder,AudioFocusRequest.Builder setForceDucking(boolean forceDucking)," Marks this focus request as forcing ducking, regardless of the conditions in which the system would or would not enforce ducking."
android.media.AudioFocusRequest.Builder,AudioFocusRequest.Builder setOnAudioFocusChangeListener(AudioManager.OnAudioFocusChangeListener listener)," Sets the listener called when audio focus changes after being requested with requestAudioFocus(AudioFocusRequest), and until being abandoned with abandonAudioFocusRequest(AudioFocusRequest)."
android.media.AudioFocusRequest.Builder,"AudioFocusRequest.Builder setOnAudioFocusChangeListener(AudioManager.OnAudioFocusChangeListener listener, Handler handler)"," Sets the listener called when audio focus changes after being requested with requestAudioFocus(AudioFocusRequest), and until being abandoned with abandonAudioFocusRequest(AudioFocusRequest)."
android.media.AudioFocusRequest.Builder,AudioFocusRequest.Builder setWillPauseWhenDucked(boolean pauseOnDuck), Declare the intended behavior of the application with regards to audio ducking.
android.media.AudioFocusRequest,boolean acceptsDelayedFocusGain(), Returns whether the application that would use this AudioFocusRequest supports a focus gain granted after a temporary request failure.
android.media.AudioFocusRequest,AudioAttributes getAudioAttributes()," Returns the AudioAttributes set for this AudioFocusRequest, or the default attributes if none were set."
android.media.AudioFocusRequest,int getFocusGain(), Returns the type of audio focus request configured for this AudioFocusRequest.
android.media.AudioFocusRequest,boolean willPauseWhenDucked(), Returns whether the application that would use this AudioFocusRequest would pause when it is requested to duck.
android.media.AudioFormat.Builder,AudioFormat build(), Combines all of the format characteristics that have been set and return a new AudioFormat object.
android.media.AudioFormat.Builder,AudioFormat.Builder setChannelIndexMask(int channelIndexMask), Sets the channel index mask.
android.media.AudioFormat.Builder,AudioFormat.Builder setChannelMask(int channelMask), Sets the channel position mask.
android.media.AudioFormat.Builder,AudioFormat.Builder setEncoding(int encoding), Sets the data encoding format.
android.media.AudioFormat.Builder,AudioFormat.Builder setSampleRate(int sampleRate), Sets the sample rate.
android.media.AudioFormat,int describeContents(), Describe the kinds of special objects contained in this Parcelable instance's marshaled representation.
android.media.AudioFormat,boolean equals(Object o)," Indicates whether some other object is ""equal to"" this one."
android.media.AudioFormat,int getChannelCount(), Return the channel count.
android.media.AudioFormat,int getChannelIndexMask(), Return the channel index mask.
android.media.AudioFormat,int getChannelMask(), Return the channel mask.
android.media.AudioFormat,int getEncoding(), Return the encoding.
android.media.AudioFormat,int getSampleRate(), Return the sample rate.
android.media.AudioFormat,int hashCode(), Returns a hash code value for the object.
android.media.AudioFormat,String toString(), Returns a string representation of the object.
android.media.AudioFormat,"void writeToParcel(Parcel dest, int flags)", Flatten this object in to a Parcel.
android.media.audiofx.AcousticEchoCanceler,static AcousticEchoCanceler create(int audioSession), Creates an AcousticEchoCanceler and attaches it to the AudioRecord on the audio session specified.
android.media.audiofx.AcousticEchoCanceler,static boolean isAvailable(), Checks if the device implements acoustic echo cancellation.
android.media.audiofx.AudioEffect.Descriptor,Object clone(), Creates and returns a copy of this object.
android.media.audiofx.AudioEffect.Descriptor,boolean equals(Object obj)," Indicates whether some other object is ""equal to"" this one."
android.media.audiofx.AudioEffect.Descriptor,void finalize(), Called by the garbage collector on an object when garbage collection determines that there are no more references to the object.
android.media.audiofx.AudioEffect.Descriptor,final Class<?> getClass(), Returns the runtime class of this Object.
android.media.audiofx.AudioEffect.Descriptor,int hashCode(), Returns a hash code value for the object.
android.media.audiofx.AudioEffect.Descriptor,final void notify(), Wakes up a single thread that is waiting on this object's monitor.
android.media.audiofx.AudioEffect.Descriptor,final void notifyAll(), Wakes up all threads that are waiting on this object's monitor.
android.media.audiofx.AudioEffect.Descriptor,String toString(), Returns a string representation of the object.
android.media.audiofx.AudioEffect.Descriptor,"final void wait(long millis, int nanos)"," Causes the current thread to wait until another thread invokes the notify() method or the notifyAll() method for this object, or some other thread interrupts the current thread, or a certain amount of real time has elapsed."
android.media.audiofx.AudioEffect.Descriptor,final void wait(long millis)," Causes the current thread to wait until either another thread invokes the notify() method or the notifyAll() method for this object, or a specified amount of time has elapsed."
android.media.audiofx.AudioEffect.Descriptor,final void wait(), Causes the current thread to wait until another thread invokes the notify() method or the notifyAll() method for this object.
android.media.audiofx.AudioEffect.OnControlStatusChangeListener,"abstract void onControlStatusChange(AudioEffect effect, boolean controlGranted)", Called on the listener to notify it that the effect engine control has been taken or returned.
android.media.audiofx.AudioEffect.OnEnableStatusChangeListener,"abstract void onEnableStatusChange(AudioEffect effect, boolean enabled)", Called on the listener to notify it that the effect engine has been enabled or disabled.
android.media.audiofx.AudioEffect,AudioEffect.Descriptor getDescriptor(), Get the effect descriptor.
android.media.audiofx.AudioEffect,boolean getEnabled(), Returns effect enabled state
android.media.audiofx.AudioEffect,int getId(), Returns effect unique identifier.
android.media.audiofx.AudioEffect,boolean hasControl(), Checks if this AudioEffect object is controlling the effect engine.
android.media.audiofx.AudioEffect,static Descriptor[] queryEffects(), Query all effects available on the platform.
android.media.audiofx.AudioEffect,void release(), Releases the native AudioEffect resources.
android.media.audiofx.AudioEffect,void setControlStatusListener(AudioEffect.OnControlStatusChangeListener listener), Sets the listener AudioEffect notifies when the effect engine control is taken or returned.
android.media.audiofx.AudioEffect,void setEnableStatusListener(AudioEffect.OnEnableStatusChangeListener listener), Sets the listener AudioEffect notifies when the effect engine is enabled or disabled.
android.media.audiofx.AudioEffect,int setEnabled(boolean enabled), Enable or disable the effect.
android.media.audiofx.AutomaticGainControl,static AutomaticGainControl create(int audioSession), Creates an AutomaticGainControl and attaches it to the AudioRecord on the audio session specified.
android.media.audiofx.AutomaticGainControl,static boolean isAvailable(), Checks if the device implements automatic gain control.
android.media.audiofx.BassBoost.OnParameterChangeListener,"abstract void onParameterChange(BassBoost effect, int status, int param, short value)", Method called when a parameter value has changed.
android.media.audiofx.BassBoost.Settings,String toString(), Returns a string representation of the object.
android.media.audiofx.BassBoost,BassBoost.Settings getProperties(), Gets the bass boost properties.
android.media.audiofx.BassBoost,short getRoundedStrength(), Gets the current strength of the effect.
android.media.audiofx.BassBoost,boolean getStrengthSupported(), Indicates whether setting strength is supported.
android.media.audiofx.BassBoost,void setParameterListener(BassBoost.OnParameterChangeListener listener), Registers an OnParameterChangeListener interface.
android.media.audiofx.BassBoost,void setProperties(BassBoost.Settings settings), Sets the bass boost properties.
android.media.audiofx.BassBoost,void setStrength(short strength), Sets the strength of the bass boost effect.
android.media.audiofx.EnvironmentalReverb.OnParameterChangeListener,"abstract void onParameterChange(EnvironmentalReverb effect, int status, int param, int value)", Method called when a parameter value has changed.
android.media.audiofx.EnvironmentalReverb.Settings,String toString(), Returns a string representation of the object.
android.media.audiofx.EnvironmentalReverb,short getDecayHFRatio(), Gets the ratio of high frequency decay time (at 5 kHz) relative to low frequencies.
android.media.audiofx.EnvironmentalReverb,int getDecayTime(), Gets the decay time.
android.media.audiofx.EnvironmentalReverb,short getDensity(), Gets the density level.
android.media.audiofx.EnvironmentalReverb,short getDiffusion(), Gets diffusion level.
android.media.audiofx.EnvironmentalReverb,EnvironmentalReverb.Settings getProperties(), Gets the environmental reverb properties.
android.media.audiofx.EnvironmentalReverb,int getReflectionsDelay(), Gets the reflections delay.
android.media.audiofx.EnvironmentalReverb,short getReflectionsLevel(), Gets the volume level of the early reflections.
android.media.audiofx.EnvironmentalReverb,int getReverbDelay(), Gets the reverb delay.
android.media.audiofx.EnvironmentalReverb,short getReverbLevel(), Gets the reverb level.
android.media.audiofx.EnvironmentalReverb,short getRoomHFLevel(), Gets the room HF level.
android.media.audiofx.EnvironmentalReverb,short getRoomLevel(), Gets the master volume level of the environmental reverb effect.
android.media.audiofx.EnvironmentalReverb,void setDecayHFRatio(short decayHFRatio), Sets the ratio of high frequency decay time (at 5 kHz) relative to the decay time at low frequencies.
android.media.audiofx.EnvironmentalReverb,void setDecayTime(int decayTime), Sets the time taken for the level of reverberation to decay by 60 dB.
android.media.audiofx.EnvironmentalReverb,void setDensity(short density), Controls the modal density of the late reverberation decay.
android.media.audiofx.EnvironmentalReverb,void setDiffusion(short diffusion), Sets the echo density in the late reverberation decay.
android.media.audiofx.EnvironmentalReverb,void setParameterListener(EnvironmentalReverb.OnParameterChangeListener listener), Registers an OnParameterChangeListener interface.
android.media.audiofx.EnvironmentalReverb,void setProperties(EnvironmentalReverb.Settings settings), Sets the environmental reverb properties.
android.media.audiofx.EnvironmentalReverb,void setReflectionsDelay(int reflectionsDelay), Sets the delay time for the early reflections.
android.media.audiofx.EnvironmentalReverb,void setReflectionsLevel(short reflectionsLevel), Sets the volume level of the early reflections.
android.media.audiofx.EnvironmentalReverb,void setReverbDelay(int reverbDelay), Sets the time between the first reflection and the reverberation.
android.media.audiofx.EnvironmentalReverb,void setReverbLevel(short reverbLevel), Sets the volume level of the late reverberation.
android.media.audiofx.EnvironmentalReverb,void setRoomHFLevel(short roomHF), Sets the volume level at 5 kHz relative to the volume level at low frequencies of the overall reverb effect.
android.media.audiofx.EnvironmentalReverb,void setRoomLevel(short room), Sets the master volume level of the environmental reverb effect.
android.media.audiofx.Equalizer.OnParameterChangeListener,"abstract void onParameterChange(Equalizer effect, int status, int param1, int param2, int value)", Method called when a parameter value has changed.
android.media.audiofx.Equalizer.Settings,String toString(), Returns a string representation of the object.
android.media.audiofx.Equalizer,short getBand(int frequency), Gets the band that has the most effect on the given frequency.
android.media.audiofx.Equalizer,int[] getBandFreqRange(short band), Gets the frequency range of the given frequency band.
android.media.audiofx.Equalizer,short getBandLevel(short band), Gets the gain set for the given equalizer band.
android.media.audiofx.Equalizer,short[] getBandLevelRange()," Gets the level range for use by setBandLevel(short, short)."
android.media.audiofx.Equalizer,int getCenterFreq(short band), Gets the center frequency of the given band.
android.media.audiofx.Equalizer,short getCurrentPreset(), Gets current preset.
android.media.audiofx.Equalizer,short getNumberOfBands(), Gets the number of frequency bands supported by the Equalizer engine.
android.media.audiofx.Equalizer,short getNumberOfPresets(), Gets the total number of presets the equalizer supports.
android.media.audiofx.Equalizer,String getPresetName(short preset), Gets the preset name based on the index.
android.media.audiofx.Equalizer,Equalizer.Settings getProperties(), Gets the equalizer properties.
android.media.audiofx.Equalizer,"void setBandLevel(short band, short level)", Sets the given equalizer band to the given gain value.
android.media.audiofx.Equalizer,void setParameterListener(Equalizer.OnParameterChangeListener listener), Registers an OnParameterChangeListener interface.
android.media.audiofx.Equalizer,void setProperties(Equalizer.Settings settings), Sets the equalizer properties.
android.media.audiofx.Equalizer,void usePreset(short preset), Sets the equalizer according to the given preset.
android.media.audiofx.LoudnessEnhancer,float getTargetGain(), Return the target gain.
android.media.audiofx.LoudnessEnhancer,void setTargetGain(int gainmB), Set the target gain for the audio effect.
android.media.audiofx.NoiseSuppressor,static NoiseSuppressor create(int audioSession), Creates a NoiseSuppressor and attaches it to the AudioRecord on the audio session specified.
android.media.audiofx.NoiseSuppressor,static boolean isAvailable(), Checks if the device implements noise suppression.
android.media.audiofx.PresetReverb.OnParameterChangeListener,"abstract void onParameterChange(PresetReverb effect, int status, int param, short value)", Method called when a parameter value has changed.
android.media.audiofx.PresetReverb.Settings,String toString(), Returns a string representation of the object.
android.media.audiofx.PresetReverb,short getPreset(), Gets current reverb preset.
android.media.audiofx.PresetReverb,PresetReverb.Settings getProperties(), Gets the preset reverb properties.
android.media.audiofx.PresetReverb,void setParameterListener(PresetReverb.OnParameterChangeListener listener), Registers an OnParameterChangeListener interface.
android.media.audiofx.PresetReverb,void setPreset(short preset), Enables a preset on the reverb.
android.media.audiofx.PresetReverb,void setProperties(PresetReverb.Settings settings), Sets the preset reverb properties.
android.media.audiofx.Virtualizer.OnParameterChangeListener,"abstract void onParameterChange(Virtualizer effect, int status, int param, short value)", Method called when a parameter value has changed.
android.media.audiofx.Virtualizer.Settings,String toString(), Returns a string representation of the object.
android.media.audiofx.Virtualizer,"boolean canVirtualize(int inputChannelMask, int virtualizationMode)", Checks if the combination of a channel mask and virtualization mode is supported by this virtualizer.
android.media.audiofx.Virtualizer,boolean forceVirtualizationMode(int virtualizationMode), Forces the virtualizer effect to use the given processing mode.
android.media.audiofx.Virtualizer,Virtualizer.Settings getProperties(), Gets the virtualizer properties.
android.media.audiofx.Virtualizer,short getRoundedStrength(), Gets the current strength of the effect.
android.media.audiofx.Virtualizer,"boolean getSpeakerAngles(int inputChannelMask, int virtualizationMode, int[] angles)", Queries the virtual speaker angles (azimuth and elevation) for a combination of a channel mask and virtualization mode.
android.media.audiofx.Virtualizer,boolean getStrengthSupported(), Indicates whether setting strength is supported.
android.media.audiofx.Virtualizer,int getVirtualizationMode()," Return the virtualization mode being used, if any."
android.media.audiofx.Virtualizer,void setParameterListener(Virtualizer.OnParameterChangeListener listener), Registers an OnParameterChangeListener interface.
android.media.audiofx.Virtualizer,void setProperties(Virtualizer.Settings settings), Sets the virtualizer properties.
android.media.audiofx.Virtualizer,void setStrength(short strength), Sets the strength of the virtualizer effect.
android.media.audiofx.Visualizer.MeasurementPeakRms,Object clone(), Creates and returns a copy of this object.
android.media.audiofx.Visualizer.MeasurementPeakRms,boolean equals(Object obj)," Indicates whether some other object is ""equal to"" this one."
android.media.audiofx.Visualizer.MeasurementPeakRms,void finalize(), Called by the garbage collector on an object when garbage collection determines that there are no more references to the object.
android.media.audiofx.Visualizer.MeasurementPeakRms,final Class<?> getClass(), Returns the runtime class of this Object.
android.media.audiofx.Visualizer.MeasurementPeakRms,int hashCode(), Returns a hash code value for the object.
android.media.audiofx.Visualizer.MeasurementPeakRms,final void notify(), Wakes up a single thread that is waiting on this object's monitor.
android.media.audiofx.Visualizer.MeasurementPeakRms,final void notifyAll(), Wakes up all threads that are waiting on this object's monitor.
android.media.audiofx.Visualizer.MeasurementPeakRms,String toString(), Returns a string representation of the object.
android.media.audiofx.Visualizer.MeasurementPeakRms,"final void wait(long millis, int nanos)"," Causes the current thread to wait until another thread invokes the notify() method or the notifyAll() method for this object, or some other thread interrupts the current thread, or a certain amount of real time has elapsed."
android.media.audiofx.Visualizer.MeasurementPeakRms,final void wait(long millis)," Causes the current thread to wait until either another thread invokes the notify() method or the notifyAll() method for this object, or a specified amount of time has elapsed."
android.media.audiofx.Visualizer.MeasurementPeakRms,final void wait(), Causes the current thread to wait until another thread invokes the notify() method or the notifyAll() method for this object.
android.media.audiofx.Visualizer.OnDataCaptureListener,"abstract void onFftDataCapture(Visualizer visualizer, byte[] fft, int samplingRate)", Method called when a new frequency capture is available.
android.media.audiofx.Visualizer.OnDataCaptureListener,"abstract void onWaveFormDataCapture(Visualizer visualizer, byte[] waveform, int samplingRate)", Method called when a new waveform capture is available.
android.media.audiofx.Visualizer,int getCaptureSize(), Returns current capture size.
android.media.audiofx.Visualizer,static int[] getCaptureSizeRange(), Returns the capture size range.
android.media.audiofx.Visualizer,boolean getEnabled(), Get current activation state of the visualizer.
android.media.audiofx.Visualizer,int getFft(byte[] fft), Returns a frequency capture of currently playing audio content.
android.media.audiofx.Visualizer,static int getMaxCaptureRate(), Returns the maximum capture rate for the callback capture method.
android.media.audiofx.Visualizer,int getMeasurementMode(), Returns the current measurement modes performed by this audio effect
android.media.audiofx.Visualizer,int getMeasurementPeakRms(Visualizer.MeasurementPeakRms measurement), Retrieves the latest peak and RMS measurement.
android.media.audiofx.Visualizer,int getSamplingRate(), Returns the sampling rate of the captured audio.
android.media.audiofx.Visualizer,int getScalingMode(), Returns the current scaling mode on the captured visualization data.
android.media.audiofx.Visualizer,int getWaveForm(byte[] waveform), Returns a waveform capture of currently playing audio content.
android.media.audiofx.Visualizer,void release(), Releases the native Visualizer resources.
android.media.audiofx.Visualizer,int setCaptureSize(int size)," Sets the capture size, i.e."
android.media.audiofx.Visualizer,"int setDataCaptureListener(Visualizer.OnDataCaptureListener listener, int rate, boolean waveform, boolean fft)", Registers an OnDataCaptureListener interface and specifies the rate at which the capture should be updated as well as the type of capture requested.
android.media.audiofx.Visualizer,int setEnabled(boolean enabled), Enable or disable the visualization engine.
android.media.audiofx.Visualizer,int setMeasurementMode(int mode), Sets the combination of measurement modes to be performed by this audio effect.
android.media.audiofx.Visualizer,int setScalingMode(int mode), Set the type of scaling applied on the captured visualization data.
android.media.AudioManager.AudioPlaybackCallback,void onPlaybackConfigChanged(List<AudioPlaybackConfiguration> configs), Called whenever the playback activity and configuration has changed.
android.media.AudioManager.AudioRecordingCallback,void onRecordingConfigChanged(List<AudioRecordingConfiguration> configs), Called whenever the device recording configuration has changed.
android.media.AudioManager.OnAudioFocusChangeListener,abstract void onAudioFocusChange(int focusChange), Called on the listener to notify it the audio focus for this listener has been changed.
android.media.AudioManager,int abandonAudioFocus(AudioManager.OnAudioFocusChangeListener l), This method was deprecated in API level 26. use abandonAudioFocusRequest(AudioFocusRequest)
android.media.AudioManager,int abandonAudioFocusRequest(AudioFocusRequest focusRequest), Abandon audio focus.
android.media.AudioManager,"void adjustStreamVolume(int streamType, int direction, int flags)", Adjusts the volume of a particular stream by one step in a direction.
android.media.AudioManager,"void adjustSuggestedStreamVolume(int direction, int suggestedStreamType, int flags)"," Adjusts the volume of the most relevant stream, or the given fallback stream."
android.media.AudioManager,"void adjustVolume(int direction, int flags)", Adjusts the volume of the most relevant stream.
android.media.AudioManager,void dispatchMediaKeyEvent(KeyEvent keyEvent), Sends a simulated key event for a media button.
android.media.AudioManager,int generateAudioSessionId(), Return a new audio session identifier not associated with any player or effect.
android.media.AudioManager,List<AudioPlaybackConfiguration> getActivePlaybackConfigurations(), Returns the current active audio playback configurations of the device
android.media.AudioManager,List<AudioRecordingConfiguration> getActiveRecordingConfigurations(), Returns the current active audio recording configurations of the device.
android.media.AudioManager,AudioDeviceInfo[] getDevices(int flags), Returns an array of AudioDeviceInfo objects corresponding to the audio devices currently connected to the system and meeting the criteria specified in the flags parameter.
android.media.AudioManager,List<MicrophoneInfo> getMicrophones(), Returns a list of MicrophoneInfo that corresponds to the characteristics of all available microphones.
android.media.AudioManager,int getMode(), Returns the current audio mode.
android.media.AudioManager,String getParameters(String keys), Gets a variable number of parameter values from audio hardware.
android.media.AudioManager,String getProperty(String key), Returns the value of the property with the specified key.
android.media.AudioManager,int getRingerMode(), Returns the current ringtone mode.
android.media.AudioManager,int getRouting(int mode)," This method was deprecated in API level 4. Do not query audio routing directly, use isSpeakerphoneOn(), isBluetoothScoOn(), isBluetoothA2dpOn() and isWiredHeadsetOn() methods instead."
android.media.AudioManager,int getStreamMaxVolume(int streamType), Returns the maximum volume index for a particular stream.
android.media.AudioManager,int getStreamMinVolume(int streamType), Returns the minimum volume index for a particular stream.
android.media.AudioManager,int getStreamVolume(int streamType), Returns the current volume index for a particular stream.
android.media.AudioManager,"float getStreamVolumeDb(int streamType, int index, int deviceType)"," Returns the volume in dB (decibel) for the given stream type at the given volume index, on the given type of audio output device."
android.media.AudioManager,int getVibrateSetting(int vibrateType), This method was deprecated in API level 16. Applications should maintain their own vibrate policy based on current ringer mode that can be queried via getRingerMode().
android.media.AudioManager,boolean isBluetoothA2dpOn(), This method was deprecated in API level 26. Use getDevices(int) instead to list available audio devices.
android.media.AudioManager,boolean isBluetoothScoAvailableOffCall(), Indicates if current platform supports use of SCO for off call use cases.
android.media.AudioManager,boolean isBluetoothScoOn(), Checks whether communications use Bluetooth SCO.
android.media.AudioManager,boolean isMicrophoneMute(), Checks whether the microphone mute is on or off.
android.media.AudioManager,boolean isMusicActive(), Checks whether any music is active.
android.media.AudioManager,boolean isOffloadedPlaybackSupported(AudioFormat format), Returns whether offloaded playback of an audio format is supported on the device.
android.media.AudioManager,boolean isSpeakerphoneOn(), Checks whether the speakerphone is on or off.
android.media.AudioManager,boolean isStreamMute(int streamType), Returns the current mute state for a particular stream.
android.media.AudioManager,boolean isVolumeFixed(), Indicates if the device implements a fixed volume policy.
android.media.AudioManager,boolean isWiredHeadsetOn(), This method was deprecated in API level 14. Use getDevices(int) instead to list available audio devices.
android.media.AudioManager,void loadSoundEffects(), Load Sound effects.
android.media.AudioManager,void playSoundEffect(int effectType)," Plays a sound effect (Key clicks, lid open/close...)"
android.media.AudioManager,"void playSoundEffect(int effectType, float volume)"," Plays a sound effect (Key clicks, lid open/close...)"
android.media.AudioManager,"void registerAudioDeviceCallback(AudioDeviceCallback callback, Handler handler)", Registers an AudioDeviceCallback object to receive notifications of changes to the set of connected audio devices.
android.media.AudioManager,"void registerAudioPlaybackCallback(AudioManager.AudioPlaybackCallback cb, Handler handler)", Register a callback to be notified of audio playback changes through AudioManager.AudioPlaybackCallback
android.media.AudioManager,"void registerAudioRecordingCallback(AudioManager.AudioRecordingCallback cb, Handler handler)", Register a callback to be notified of audio recording changes through AudioManager.AudioRecordingCallback
android.media.AudioManager,void registerMediaButtonEventReceiver(ComponentName eventReceiver), This method was deprecated in API level 21. Use setMediaButtonReceiver(PendingIntent) instead.
android.media.AudioManager,void registerMediaButtonEventReceiver(PendingIntent eventReceiver), This method was deprecated in API level 21. Use setMediaButtonReceiver(PendingIntent) instead.
android.media.AudioManager,void registerRemoteControlClient(RemoteControlClient rcClient), This method was deprecated in API level 21. Use MediaSession instead.
android.media.AudioManager,boolean registerRemoteController(RemoteController rctlr)," This method was deprecated in API level 21. Use addOnActiveSessionsChangedListener(android.media.session.MediaSessionManager.OnActiveSessionsChangedListener, ComponentName) and MediaController instead."
android.media.AudioManager,int requestAudioFocus(AudioFocusRequest focusRequest), Request audio focus.
android.media.AudioManager,"int requestAudioFocus(AudioManager.OnAudioFocusChangeListener l, int streamType, int durationHint)", This method was deprecated in API level 26. use requestAudioFocus(AudioFocusRequest)
android.media.AudioManager,void setBluetoothA2dpOn(boolean on), This method was deprecated in API level 5. Do not use.
android.media.AudioManager,void setBluetoothScoOn(boolean on), Request use of Bluetooth SCO headset for communications.
android.media.AudioManager,void setMicrophoneMute(boolean on), Sets the microphone mute on or off.
android.media.AudioManager,void setMode(int mode), Sets the audio mode.
android.media.AudioManager,void setParameters(String keyValuePairs), Sets a variable number of parameter values to audio hardware.
android.media.AudioManager,void setRingerMode(int ringerMode), Sets the ringer mode.
android.media.AudioManager,"void setRouting(int mode, int routes, int mask)"," This method was deprecated in API level 4. Do not set audio routing directly, use setSpeakerphoneOn(), setBluetoothScoOn() methods instead."
android.media.AudioManager,void setSpeakerphoneOn(boolean on), Sets the speakerphone on or off.
android.media.AudioManager,"void setStreamMute(int streamType, boolean state)"," This method was deprecated in API level 23. Use adjustStreamVolume(int, int, int) with ADJUST_MUTE or ADJUST_UNMUTE instead."
android.media.AudioManager,"void setStreamSolo(int streamType, boolean state)", This method was deprecated in API level 23. Do not use. If you need exclusive audio playback use requestAudioFocus(AudioFocusRequest).
